lat,lon360,lon180,pixelkm2
38.17,235.72,-124.28,19.69084394
38.17,235.765,-124.235,19.69084394
38.17,235.81,-124.19,19.69084394
38.17,235.855,-124.145,19.69084394
38.17,235.9,-124.1,19.69084394
38.17,235.945,-124.055,19.69084394
38.17,235.99,-124.01,19.69084394
38.17,236.035,-123.965,19.69084394
38.17,236.08,-123.92,19.69084394
38.17,236.125,-123.875,19.69084394
38.17,236.17,-123.83,19.69084394
38.17,236.215,-123.785,19.69084394
38.17,236.26,-123.74,19.69084394
38.17,236.305,-123.695,19.69084394
38.17,236.35,-123.65,19.69084394
38.17,236.395,-123.605,19.69084394
38.17,236.44,-123.56,19.69084394
38.17,236.485,-123.515,19.69084394
38.17,236.53,-123.47,19.69084394
38.17,236.575,-123.425,19.69084394
38.17,236.62,-123.38,19.69084394
38.17,236.665,-123.335,19.69084394
38.17,236.71,-123.29,19.69084394
38.17,236.755,-123.245,19.69084394
38.17,236.8,-123.2,19.69084394
38.17,236.845,-123.155,19.69084394
38.17,236.89,-123.11,19.69084394
38.17,236.935,-123.065,19.69084394
38.17,236.98,-123.02,19.69084394
38.17,237.025,-122.975,19.69084394
38.17,237.07,-122.93,19.69084394
38.17,237.115,-122.885,19.69084394
38.17,237.16,-122.84,19.69084394
38.17,237.205,-122.795,19.69084394
38.17,237.25,-122.75,19.69084394
38.17,237.295,-122.705,19.69084394
38.17,237.34,-122.66,19.69084394
38.17,237.385,-122.615,19.69084394
38.17,237.43,-122.57,19.69084394
38.17,237.475,-122.525,19.69084394
38.17,237.52,-122.48,19.69084394
38.17,237.565,-122.435,19.69084394
38.17,237.61,-122.39,19.69084394
38.17,237.655,-122.345,19.69084394
38.17,237.7,-122.3,19.69084394
38.17,237.745,-122.255,19.69084394
38.17,237.79,-122.21,19.69084394
38.17,237.835,-122.165,19.69084394
38.17,237.88,-122.12,19.69084394
38.17,237.925,-122.075,19.69084394
38.17,237.97,-122.03,19.69084394
38.17,238.015,-121.985,19.69084394
38.17,238.06,-121.94,19.69084394
38.17,238.105,-121.895,19.69084394
38.17,238.15,-121.85,19.69084394
38.17,238.195,-121.805,19.69084394
38.17,238.24,-121.76,19.69084394
38.17,238.285,-121.715,19.69084394
38.17,238.33,-121.67,19.69084394
38.17,238.375,-121.625,19.69084394
38.17,238.42,-121.58,19.69084394
38.17,238.465,-121.535,19.69084394
38.17,238.51,-121.49,19.69084394
38.17,238.555,-121.445,19.69084394
38.17,238.6,-121.4,19.69084394
38.17,238.645,-121.355,19.69084394
38.17,238.69,-121.31,19.69084394
38.17,238.735,-121.265,19.69084394
38.17,238.78,-121.22,19.69084394
38.17,238.825,-121.175,19.69084394
38.17,238.87,-121.13,19.69084394
38.17,238.915,-121.085,19.69084394
38.17,238.96,-121.04,19.69084394
38.17,239.005,-120.995,19.69084394
38.17,239.05,-120.95,19.69084394
38.17,239.095,-120.905,19.69084394
38.17,239.14,-120.86,19.69084394
38.17,239.185,-120.815,19.69084394
38.17,239.23,-120.77,19.69084394
38.17,239.275,-120.725,19.69084394
38.17,239.32,-120.68,19.69084394
38.17,239.365,-120.635,19.69084394
38.17,239.41,-120.59,19.69084394
38.17,239.455,-120.545,19.69084394
38.17,239.5,-120.5,19.69084394
38.17,239.545,-120.455,19.69084394
38.17,239.59,-120.41,19.69084394
38.17,239.635,-120.365,19.69084394
38.17,239.68,-120.32,19.69084394
38.17,239.725,-120.275,19.69084394
38.17,239.77,-120.23,19.69084394
38.17,239.815,-120.185,19.69084394
38.17,239.86,-120.14,19.69084394
38.17,239.905,-120.095,19.69084394
38.17,239.95,-120.05,19.69084394
38.17,239.995,-120.005,19.69084394
38.17,240.04,-119.96,19.69084394
38.17,240.085,-119.915,19.69084394
38.17,240.13,-119.87,19.69084394
38.17,240.175,-119.825,19.69084394
38.17,240.22,-119.78,19.69084394
38.17,240.265,-119.735,19.69084394
38.17,240.31,-119.69,19.69084394
38.17,240.355,-119.645,19.69084394
38.17,240.4,-119.6,19.69084394
38.17,240.445,-119.555,19.69084394
38.17,240.49,-119.51,19.69084394
38.17,240.535,-119.465,19.69084394
38.17,240.58,-119.42,19.69084394
38.17,240.625,-119.375,19.69084394
38.17,240.67,-119.33,19.69084394
38.17,240.715,-119.285,19.69084394
38.17,240.76,-119.24,19.69084394
38.17,240.805,-119.195,19.69084394
38.17,240.85,-119.15,19.69084394
38.17,240.895,-119.105,19.69084394
38.17,240.94,-119.06,19.69084394
38.17,240.985,-119.015,19.69084394
38.17,241.03,-118.97,19.69084394
38.17,241.075,-118.925,19.69084394
38.17,241.12,-118.88,19.69084394
38.17,241.165,-118.835,19.69084394
38.17,241.21,-118.79,19.69084394
38.17,241.255,-118.745,19.69084394
38.17,241.3,-118.7,19.69084394
38.17,241.345,-118.655,19.69084394
38.17,241.39,-118.61,19.69084394
38.17,241.435,-118.565,19.69084394
38.17,241.48,-118.52,19.69084394
38.17,241.525,-118.475,19.69084394
38.17,241.57,-118.43,19.69084394
38.17,241.615,-118.385,19.69084394
38.17,241.66,-118.34,19.69084394
38.17,241.705,-118.295,19.69084394
38.17,241.75,-118.25,19.69084394
38.17,241.795,-118.205,19.69084394
38.17,241.84,-118.16,19.69084394
38.17,241.885,-118.115,19.69084394
38.17,241.93,-118.07,19.69084394
38.17,241.975,-118.025,19.69084394
38.215,235,-125,19.67887294
38.215,235.045,-124.955,19.67887294
38.215,235.09,-124.91,19.67887294
38.215,235.135,-124.865,19.67887294
38.215,235.18,-124.82,19.67887294
38.215,235.225,-124.775,19.67887294
38.215,235.27,-124.73,19.67887294
38.215,235.315,-124.685,19.67887294
38.215,235.36,-124.64,19.67887294
38.215,235.405,-124.595,19.67887294
38.215,235.45,-124.55,19.67887294
38.215,235.495,-124.505,19.67887294
38.215,235.54,-124.46,19.67887294
38.215,235.585,-124.415,19.67887294
38.215,235.63,-124.37,19.67887294
38.215,235.675,-124.325,19.67887294
38.215,235.72,-124.28,19.67887294
38.215,235.765,-124.235,19.67887294
38.215,235.81,-124.19,19.67887294
38.215,235.855,-124.145,19.67887294
38.215,235.9,-124.1,19.67887294
38.215,235.945,-124.055,19.67887294
38.215,235.99,-124.01,19.67887294
38.215,236.035,-123.965,19.67887294
38.215,236.08,-123.92,19.67887294
38.215,236.125,-123.875,19.67887294
38.215,236.17,-123.83,19.67887294
38.215,236.215,-123.785,19.67887294
38.215,236.26,-123.74,19.67887294
38.215,236.305,-123.695,19.67887294
38.215,236.35,-123.65,19.67887294
38.215,236.395,-123.605,19.67887294
38.215,236.44,-123.56,19.67887294
38.215,236.485,-123.515,19.67887294
38.215,236.53,-123.47,19.67887294
38.215,236.575,-123.425,19.67887294
38.215,236.62,-123.38,19.67887294
38.215,236.665,-123.335,19.67887294
38.215,236.71,-123.29,19.67887294
38.215,236.755,-123.245,19.67887294
38.215,236.8,-123.2,19.67887294
38.215,236.845,-123.155,19.67887294
38.215,236.89,-123.11,19.67887294
38.215,236.935,-123.065,19.67887294
38.215,236.98,-123.02,19.67887294
38.215,237.025,-122.975,19.67887294
38.215,237.07,-122.93,19.67887294
38.215,237.115,-122.885,19.67887294
38.215,237.16,-122.84,19.67887294
38.215,237.205,-122.795,19.67887294
38.215,237.25,-122.75,19.67887294
38.215,237.295,-122.705,19.67887294
38.215,237.34,-122.66,19.67887294
38.215,237.385,-122.615,19.67887294
38.215,237.43,-122.57,19.67887294
38.215,237.475,-122.525,19.67887294
38.215,237.52,-122.48,19.67887294
38.215,237.565,-122.435,19.67887294
38.215,237.61,-122.39,19.67887294
38.215,237.655,-122.345,19.67887294
38.215,237.7,-122.3,19.67887294
38.215,237.745,-122.255,19.67887294
38.215,237.79,-122.21,19.67887294
38.215,237.835,-122.165,19.67887294
38.215,237.88,-122.12,19.67887294
38.215,237.925,-122.075,19.67887294
38.215,237.97,-122.03,19.67887294
38.215,238.015,-121.985,19.67887294
38.215,238.06,-121.94,19.67887294
38.215,238.105,-121.895,19.67887294
38.215,238.15,-121.85,19.67887294
38.215,238.195,-121.805,19.67887294
38.215,238.24,-121.76,19.67887294
38.215,238.285,-121.715,19.67887294
38.215,238.33,-121.67,19.67887294
38.215,238.375,-121.625,19.67887294
38.215,238.42,-121.58,19.67887294
38.215,238.465,-121.535,19.67887294
38.215,238.51,-121.49,19.67887294
38.215,238.555,-121.445,19.67887294
38.215,238.6,-121.4,19.67887294
38.215,238.645,-121.355,19.67887294
38.215,238.69,-121.31,19.67887294
38.215,238.735,-121.265,19.67887294
38.215,238.78,-121.22,19.67887294
38.215,238.825,-121.175,19.67887294
38.215,238.87,-121.13,19.67887294
38.215,238.915,-121.085,19.67887294
38.215,238.96,-121.04,19.67887294
38.215,239.005,-120.995,19.67887294
38.215,239.05,-120.95,19.67887294
38.215,239.095,-120.905,19.67887294
38.215,239.14,-120.86,19.67887294
38.215,239.185,-120.815,19.67887294
38.215,239.23,-120.77,19.67887294
38.215,239.275,-120.725,19.67887294
38.215,239.32,-120.68,19.67887294
38.215,239.365,-120.635,19.67887294
38.215,239.41,-120.59,19.67887294
38.215,239.455,-120.545,19.67887294
38.215,239.5,-120.5,19.67887294
38.215,239.545,-120.455,19.67887294
38.215,239.59,-120.41,19.67887294
38.215,239.635,-120.365,19.67887294
38.215,239.68,-120.32,19.67887294
38.215,239.725,-120.275,19.67887294
38.215,239.77,-120.23,19.67887294
38.215,239.815,-120.185,19.67887294
38.215,239.86,-120.14,19.67887294
38.215,239.905,-120.095,19.67887294
38.215,239.95,-120.05,19.67887294
38.215,239.995,-120.005,19.67887294
38.215,240.04,-119.96,19.67887294
38.215,240.085,-119.915,19.67887294
38.215,240.13,-119.87,19.67887294
38.215,240.175,-119.825,19.67887294
38.215,240.22,-119.78,19.67887294
38.215,240.265,-119.735,19.67887294
38.215,240.31,-119.69,19.67887294
38.215,240.355,-119.645,19.67887294
38.215,240.4,-119.6,19.67887294
38.215,240.445,-119.555,19.67887294
38.215,240.49,-119.51,19.67887294
38.215,240.535,-119.465,19.67887294
38.215,240.58,-119.42,19.67887294
38.215,240.625,-119.375,19.67887294
38.215,240.67,-119.33,19.67887294
38.215,240.715,-119.285,19.67887294
38.215,240.76,-119.24,19.67887294
38.215,240.805,-119.195,19.67887294
38.215,240.85,-119.15,19.67887294
38.215,240.895,-119.105,19.67887294
38.215,240.94,-119.06,19.67887294
38.215,240.985,-119.015,19.67887294
38.215,241.03,-118.97,19.67887294
38.215,241.075,-118.925,19.67887294
38.215,241.12,-118.88,19.67887294
38.215,241.165,-118.835,19.67887294
38.215,241.21,-118.79,19.67887294
38.215,241.255,-118.745,19.67887294
38.215,241.3,-118.7,19.67887294
38.215,241.345,-118.655,19.67887294
38.215,241.39,-118.61,19.67887294
38.215,241.435,-118.565,19.67887294
38.215,241.48,-118.52,19.67887294
38.215,241.525,-118.475,19.67887294
38.215,241.57,-118.43,19.67887294
38.215,241.615,-118.385,19.67887294
38.215,241.66,-118.34,19.67887294
38.215,241.705,-118.295,19.67887294
38.215,241.75,-118.25,19.67887294
38.215,241.795,-118.205,19.67887294
38.215,241.84,-118.16,19.67887294
38.215,241.885,-118.115,19.67887294
38.215,241.93,-118.07,19.67887294
38.215,241.975,-118.025,19.67887294
38.26,235,-125,19.66688963
38.26,235.045,-124.955,19.66688963
38.26,235.09,-124.91,19.66688963
38.26,235.135,-124.865,19.66688963
38.26,235.18,-124.82,19.66688963
38.26,235.225,-124.775,19.66688963
38.26,235.27,-124.73,19.66688963
38.26,235.315,-124.685,19.66688963
38.26,235.36,-124.64,19.66688963
38.26,235.405,-124.595,19.66688963
38.26,235.45,-124.55,19.66688963
38.26,235.495,-124.505,19.66688963
38.26,235.54,-124.46,19.66688963
38.26,235.585,-124.415,19.66688963
38.26,235.63,-124.37,19.66688963
38.26,235.675,-124.325,19.66688963
38.26,235.72,-124.28,19.66688963
38.26,235.765,-124.235,19.66688963
38.26,235.81,-124.19,19.66688963
38.26,235.855,-124.145,19.66688963
38.26,235.9,-124.1,19.66688963
38.26,235.945,-124.055,19.66688963
38.26,235.99,-124.01,19.66688963
38.26,236.035,-123.965,19.66688963
38.26,236.08,-123.92,19.66688963
38.26,236.125,-123.875,19.66688963
38.26,236.17,-123.83,19.66688963
38.26,236.215,-123.785,19.66688963
38.26,236.26,-123.74,19.66688963
38.26,236.305,-123.695,19.66688963
38.26,236.35,-123.65,19.66688963
38.26,236.395,-123.605,19.66688963
38.26,236.44,-123.56,19.66688963
38.26,236.485,-123.515,19.66688963
38.26,236.53,-123.47,19.66688963
38.26,236.575,-123.425,19.66688963
38.26,236.62,-123.38,19.66688963
38.26,236.665,-123.335,19.66688963
38.26,236.71,-123.29,19.66688963
38.26,236.755,-123.245,19.66688963
38.26,236.8,-123.2,19.66688963
38.26,236.845,-123.155,19.66688963
38.26,236.89,-123.11,19.66688963
38.26,236.935,-123.065,19.66688963
38.26,236.98,-123.02,19.66688963
38.26,237.025,-122.975,19.66688963
38.26,237.07,-122.93,19.66688963
38.26,237.115,-122.885,19.66688963
38.26,237.16,-122.84,19.66688963
38.26,237.205,-122.795,19.66688963
38.26,237.25,-122.75,19.66688963
38.26,237.295,-122.705,19.66688963
38.26,237.34,-122.66,19.66688963
38.26,237.385,-122.615,19.66688963
38.26,237.43,-122.57,19.66688963
38.26,237.475,-122.525,19.66688963
38.26,237.52,-122.48,19.66688963
38.26,237.565,-122.435,19.66688963
38.26,237.61,-122.39,19.66688963
38.26,237.655,-122.345,19.66688963
38.26,237.7,-122.3,19.66688963
38.26,237.745,-122.255,19.66688963
38.26,237.79,-122.21,19.66688963
38.26,237.835,-122.165,19.66688963
38.26,237.88,-122.12,19.66688963
38.26,237.925,-122.075,19.66688963
38.26,237.97,-122.03,19.66688963
38.26,238.015,-121.985,19.66688963
38.26,238.06,-121.94,19.66688963
38.26,238.105,-121.895,19.66688963
38.26,238.15,-121.85,19.66688963
38.26,238.195,-121.805,19.66688963
38.26,238.24,-121.76,19.66688963
38.26,238.285,-121.715,19.66688963
38.26,238.33,-121.67,19.66688963
38.26,238.375,-121.625,19.66688963
38.26,238.42,-121.58,19.66688963
38.26,238.465,-121.535,19.66688963
38.26,238.51,-121.49,19.66688963
38.26,238.555,-121.445,19.66688963
38.26,238.6,-121.4,19.66688963
38.26,238.645,-121.355,19.66688963
38.26,238.69,-121.31,19.66688963
38.26,238.735,-121.265,19.66688963
38.26,238.78,-121.22,19.66688963
38.26,238.825,-121.175,19.66688963
38.26,238.87,-121.13,19.66688963
38.26,238.915,-121.085,19.66688963
38.26,238.96,-121.04,19.66688963
38.26,239.005,-120.995,19.66688963
38.26,239.05,-120.95,19.66688963
38.26,239.095,-120.905,19.66688963
38.26,239.14,-120.86,19.66688963
38.26,239.185,-120.815,19.66688963
38.26,239.23,-120.77,19.66688963
38.26,239.275,-120.725,19.66688963
38.26,239.32,-120.68,19.66688963
38.26,239.365,-120.635,19.66688963
38.26,239.41,-120.59,19.66688963
38.26,239.455,-120.545,19.66688963
38.26,239.5,-120.5,19.66688963
38.26,239.545,-120.455,19.66688963
38.26,239.59,-120.41,19.66688963
38.26,239.635,-120.365,19.66688963
38.26,239.68,-120.32,19.66688963
38.26,239.725,-120.275,19.66688963
38.26,239.77,-120.23,19.66688963
38.26,239.815,-120.185,19.66688963
38.26,239.86,-120.14,19.66688963
38.26,239.905,-120.095,19.66688963
38.26,239.95,-120.05,19.66688963
38.26,239.995,-120.005,19.66688963
38.26,240.04,-119.96,19.66688963
38.26,240.085,-119.915,19.66688963
38.26,240.13,-119.87,19.66688963
38.26,240.175,-119.825,19.66688963
38.26,240.22,-119.78,19.66688963
38.26,240.265,-119.735,19.66688963
38.26,240.31,-119.69,19.66688963
38.26,240.355,-119.645,19.66688963
38.26,240.4,-119.6,19.66688963
38.26,240.445,-119.555,19.66688963
38.26,240.49,-119.51,19.66688963
38.26,240.535,-119.465,19.66688963
38.26,240.58,-119.42,19.66688963
38.26,240.625,-119.375,19.66688963
38.26,240.67,-119.33,19.66688963
38.26,240.715,-119.285,19.66688963
38.26,240.76,-119.24,19.66688963
38.26,240.805,-119.195,19.66688963
38.26,240.85,-119.15,19.66688963
38.26,240.895,-119.105,19.66688963
38.26,240.94,-119.06,19.66688963
38.26,240.985,-119.015,19.66688963
38.26,241.03,-118.97,19.66688963
38.26,241.075,-118.925,19.66688963
38.26,241.12,-118.88,19.66688963
38.26,241.165,-118.835,19.66688963
38.26,241.21,-118.79,19.66688963
38.26,241.255,-118.745,19.66688963
38.26,241.3,-118.7,19.66688963
38.26,241.345,-118.655,19.66688963
38.26,241.39,-118.61,19.66688963
38.26,241.435,-118.565,19.66688963
38.26,241.48,-118.52,19.66688963
38.26,241.525,-118.475,19.66688963
38.26,241.57,-118.43,19.66688963
38.26,241.615,-118.385,19.66688963
38.26,241.66,-118.34,19.66688963
38.26,241.705,-118.295,19.66688963
38.26,241.75,-118.25,19.66688963
38.26,241.795,-118.205,19.66688963
38.26,241.84,-118.16,19.66688963
38.26,241.885,-118.115,19.66688963
38.26,241.93,-118.07,19.66688963
38.26,241.975,-118.025,19.66688963
38.305,235,-125,19.65489402
38.305,235.045,-124.955,19.65489402
38.305,235.09,-124.91,19.65489402
38.305,235.135,-124.865,19.65489402
38.305,235.18,-124.82,19.65489402
38.305,235.225,-124.775,19.65489402
38.305,235.27,-124.73,19.65489402
38.305,235.315,-124.685,19.65489402
38.305,235.36,-124.64,19.65489402
38.305,235.405,-124.595,19.65489402
38.305,235.45,-124.55,19.65489402
38.305,235.495,-124.505,19.65489402
38.305,235.54,-124.46,19.65489402
38.305,235.585,-124.415,19.65489402
38.305,235.63,-124.37,19.65489402
38.305,235.675,-124.325,19.65489402
38.305,235.72,-124.28,19.65489402
38.305,235.765,-124.235,19.65489402
38.305,235.81,-124.19,19.65489402
38.305,235.855,-124.145,19.65489402
38.305,235.9,-124.1,19.65489402
38.305,235.945,-124.055,19.65489402
38.305,235.99,-124.01,19.65489402
38.305,236.035,-123.965,19.65489402
38.305,236.08,-123.92,19.65489402
38.305,236.125,-123.875,19.65489402
38.305,236.17,-123.83,19.65489402
38.305,236.215,-123.785,19.65489402
38.305,236.26,-123.74,19.65489402
38.305,236.305,-123.695,19.65489402
38.305,236.35,-123.65,19.65489402
38.305,236.395,-123.605,19.65489402
38.305,236.44,-123.56,19.65489402
38.305,236.485,-123.515,19.65489402
38.305,236.53,-123.47,19.65489402
38.305,236.575,-123.425,19.65489402
38.305,236.62,-123.38,19.65489402
38.305,236.665,-123.335,19.65489402
38.305,236.71,-123.29,19.65489402
38.305,236.755,-123.245,19.65489402
38.305,236.8,-123.2,19.65489402
38.305,236.845,-123.155,19.65489402
38.305,236.89,-123.11,19.65489402
38.305,236.935,-123.065,19.65489402
38.305,236.98,-123.02,19.65489402
38.305,237.025,-122.975,19.65489402
38.305,237.07,-122.93,19.65489402
38.305,237.115,-122.885,19.65489402
38.305,237.16,-122.84,19.65489402
38.305,237.205,-122.795,19.65489402
38.305,237.25,-122.75,19.65489402
38.305,237.295,-122.705,19.65489402
38.305,237.34,-122.66,19.65489402
38.305,237.385,-122.615,19.65489402
38.305,237.43,-122.57,19.65489402
38.305,237.475,-122.525,19.65489402
38.305,237.52,-122.48,19.65489402
38.305,237.565,-122.435,19.65489402
38.305,237.61,-122.39,19.65489402
38.305,237.655,-122.345,19.65489402
38.305,237.7,-122.3,19.65489402
38.305,237.745,-122.255,19.65489402
38.305,237.79,-122.21,19.65489402
38.305,237.835,-122.165,19.65489402
38.305,237.88,-122.12,19.65489402
38.305,237.925,-122.075,19.65489402
38.305,237.97,-122.03,19.65489402
38.305,238.015,-121.985,19.65489402
38.305,238.06,-121.94,19.65489402
38.305,238.105,-121.895,19.65489402
38.305,238.15,-121.85,19.65489402
38.305,238.195,-121.805,19.65489402
38.305,238.24,-121.76,19.65489402
38.305,238.285,-121.715,19.65489402
38.305,238.33,-121.67,19.65489402
38.305,238.375,-121.625,19.65489402
38.305,238.42,-121.58,19.65489402
38.305,238.465,-121.535,19.65489402
38.305,238.51,-121.49,19.65489402
38.305,238.555,-121.445,19.65489402
38.305,238.6,-121.4,19.65489402
38.305,238.645,-121.355,19.65489402
38.305,238.69,-121.31,19.65489402
38.305,238.735,-121.265,19.65489402
38.305,238.78,-121.22,19.65489402
38.305,238.825,-121.175,19.65489402
38.305,238.87,-121.13,19.65489402
38.305,238.915,-121.085,19.65489402
38.305,238.96,-121.04,19.65489402
38.305,239.005,-120.995,19.65489402
38.305,239.05,-120.95,19.65489402
38.305,239.095,-120.905,19.65489402
38.305,239.14,-120.86,19.65489402
38.305,239.185,-120.815,19.65489402
38.305,239.23,-120.77,19.65489402
38.305,239.275,-120.725,19.65489402
38.305,239.32,-120.68,19.65489402
38.305,239.365,-120.635,19.65489402
38.305,239.41,-120.59,19.65489402
38.305,239.455,-120.545,19.65489402
38.305,239.5,-120.5,19.65489402
38.305,239.545,-120.455,19.65489402
38.305,239.59,-120.41,19.65489402
38.305,239.635,-120.365,19.65489402
38.305,239.68,-120.32,19.65489402
38.305,239.725,-120.275,19.65489402
38.305,239.77,-120.23,19.65489402
38.305,239.815,-120.185,19.65489402
38.305,239.86,-120.14,19.65489402
38.305,239.905,-120.095,19.65489402
38.305,239.95,-120.05,19.65489402
38.305,239.995,-120.005,19.65489402
38.305,240.04,-119.96,19.65489402
38.305,240.085,-119.915,19.65489402
38.305,240.13,-119.87,19.65489402
38.305,240.175,-119.825,19.65489402
38.305,240.22,-119.78,19.65489402
38.305,240.265,-119.735,19.65489402
38.305,240.31,-119.69,19.65489402
38.305,240.355,-119.645,19.65489402
38.305,240.4,-119.6,19.65489402
38.305,240.445,-119.555,19.65489402
38.305,240.49,-119.51,19.65489402
38.305,240.535,-119.465,19.65489402
38.305,240.58,-119.42,19.65489402
38.305,240.625,-119.375,19.65489402
38.305,240.67,-119.33,19.65489402
38.305,240.715,-119.285,19.65489402
38.305,240.76,-119.24,19.65489402
38.305,240.805,-119.195,19.65489402
38.305,240.85,-119.15,19.65489402
38.305,240.895,-119.105,19.65489402
38.305,240.94,-119.06,19.65489402
38.305,240.985,-119.015,19.65489402
38.305,241.03,-118.97,19.65489402
38.305,241.075,-118.925,19.65489402
38.305,241.12,-118.88,19.65489402
38.305,241.165,-118.835,19.65489402
38.305,241.21,-118.79,19.65489402
38.305,241.255,-118.745,19.65489402
38.305,241.3,-118.7,19.65489402
38.305,241.345,-118.655,19.65489402
38.305,241.39,-118.61,19.65489402
38.305,241.435,-118.565,19.65489402
38.305,241.48,-118.52,19.65489402
38.305,241.525,-118.475,19.65489402
38.305,241.57,-118.43,19.65489402
38.305,241.615,-118.385,19.65489402
38.305,241.66,-118.34,19.65489402
38.305,241.705,-118.295,19.65489402
38.305,241.75,-118.25,19.65489402
38.305,241.795,-118.205,19.65489402
38.305,241.84,-118.16,19.65489402
38.305,241.885,-118.115,19.65489402
38.305,241.93,-118.07,19.65489402
38.305,241.975,-118.025,19.65489402
38.35,235,-125,19.64288611
38.35,235.045,-124.955,19.64288611
38.35,235.09,-124.91,19.64288611
38.35,235.135,-124.865,19.64288611
38.35,235.18,-124.82,19.64288611
38.35,235.225,-124.775,19.64288611
38.35,235.27,-124.73,19.64288611
38.35,235.315,-124.685,19.64288611
38.35,235.36,-124.64,19.64288611
38.35,235.405,-124.595,19.64288611
38.35,235.45,-124.55,19.64288611
38.35,235.495,-124.505,19.64288611
38.35,235.54,-124.46,19.64288611
38.35,235.585,-124.415,19.64288611
38.35,235.63,-124.37,19.64288611
38.35,235.675,-124.325,19.64288611
38.35,235.72,-124.28,19.64288611
38.35,235.765,-124.235,19.64288611
38.35,235.81,-124.19,19.64288611
38.35,235.855,-124.145,19.64288611
38.35,235.9,-124.1,19.64288611
38.35,235.945,-124.055,19.64288611
38.35,235.99,-124.01,19.64288611
38.35,236.035,-123.965,19.64288611
38.35,236.08,-123.92,19.64288611
38.35,236.125,-123.875,19.64288611
38.35,236.17,-123.83,19.64288611
38.35,236.215,-123.785,19.64288611
38.35,236.26,-123.74,19.64288611
38.35,236.305,-123.695,19.64288611
38.35,236.35,-123.65,19.64288611
38.35,236.395,-123.605,19.64288611
38.35,236.44,-123.56,19.64288611
38.35,236.485,-123.515,19.64288611
38.35,236.53,-123.47,19.64288611
38.35,236.575,-123.425,19.64288611
38.35,236.62,-123.38,19.64288611
38.35,236.665,-123.335,19.64288611
38.35,236.71,-123.29,19.64288611
38.35,236.755,-123.245,19.64288611
38.35,236.8,-123.2,19.64288611
38.35,236.845,-123.155,19.64288611
38.35,236.89,-123.11,19.64288611
38.35,236.935,-123.065,19.64288611
38.35,236.98,-123.02,19.64288611
38.35,237.025,-122.975,19.64288611
38.35,237.07,-122.93,19.64288611
38.35,237.115,-122.885,19.64288611
38.35,237.16,-122.84,19.64288611
38.35,237.205,-122.795,19.64288611
38.35,237.25,-122.75,19.64288611
38.35,237.295,-122.705,19.64288611
38.35,237.34,-122.66,19.64288611
38.35,237.385,-122.615,19.64288611
38.35,237.43,-122.57,19.64288611
38.35,237.475,-122.525,19.64288611
38.35,237.52,-122.48,19.64288611
38.35,237.565,-122.435,19.64288611
38.35,237.61,-122.39,19.64288611
38.35,237.655,-122.345,19.64288611
38.35,237.7,-122.3,19.64288611
38.35,237.745,-122.255,19.64288611
38.35,237.79,-122.21,19.64288611
38.35,237.835,-122.165,19.64288611
38.35,237.88,-122.12,19.64288611
38.35,237.925,-122.075,19.64288611
38.35,237.97,-122.03,19.64288611
38.35,238.015,-121.985,19.64288611
38.35,238.06,-121.94,19.64288611
38.35,238.105,-121.895,19.64288611
38.35,238.15,-121.85,19.64288611
38.35,238.195,-121.805,19.64288611
38.35,238.24,-121.76,19.64288611
38.35,238.285,-121.715,19.64288611
38.35,238.33,-121.67,19.64288611
38.35,238.375,-121.625,19.64288611
38.35,238.42,-121.58,19.64288611
38.35,238.465,-121.535,19.64288611
38.35,238.51,-121.49,19.64288611
38.35,238.555,-121.445,19.64288611
38.35,238.6,-121.4,19.64288611
38.35,238.645,-121.355,19.64288611
38.35,238.69,-121.31,19.64288611
38.35,238.735,-121.265,19.64288611
38.35,238.78,-121.22,19.64288611
38.35,238.825,-121.175,19.64288611
38.35,238.87,-121.13,19.64288611
38.35,238.915,-121.085,19.64288611
38.35,238.96,-121.04,19.64288611
38.35,239.005,-120.995,19.64288611
38.35,239.05,-120.95,19.64288611
38.35,239.095,-120.905,19.64288611
38.35,239.14,-120.86,19.64288611
38.35,239.185,-120.815,19.64288611
38.35,239.23,-120.77,19.64288611
38.35,239.275,-120.725,19.64288611
38.35,239.32,-120.68,19.64288611
38.35,239.365,-120.635,19.64288611
38.35,239.41,-120.59,19.64288611
38.35,239.455,-120.545,19.64288611
38.35,239.5,-120.5,19.64288611
38.35,239.545,-120.455,19.64288611
38.35,239.59,-120.41,19.64288611
38.35,239.635,-120.365,19.64288611
38.35,239.68,-120.32,19.64288611
38.35,239.725,-120.275,19.64288611
38.35,239.77,-120.23,19.64288611
38.35,239.815,-120.185,19.64288611
38.35,239.86,-120.14,19.64288611
38.35,239.905,-120.095,19.64288611
38.35,239.95,-120.05,19.64288611
38.35,239.995,-120.005,19.64288611
38.35,240.04,-119.96,19.64288611
38.35,240.085,-119.915,19.64288611
38.35,240.13,-119.87,19.64288611
38.35,240.175,-119.825,19.64288611
38.35,240.22,-119.78,19.64288611
38.35,240.265,-119.735,19.64288611
38.35,240.31,-119.69,19.64288611
38.35,240.355,-119.645,19.64288611
38.35,240.4,-119.6,19.64288611
38.35,240.445,-119.555,19.64288611
38.35,240.49,-119.51,19.64288611
38.35,240.535,-119.465,19.64288611
38.35,240.58,-119.42,19.64288611
38.35,240.625,-119.375,19.64288611
38.35,240.67,-119.33,19.64288611
38.35,240.715,-119.285,19.64288611
