"V1","V2"
235.08,40.19
235.125,40.19
235.17,40.19
235.215,40.19
235.26,40.19
235.305,40.19
235.35,40.19
235.395,40.19
235.44,40.19
235.485,40.19
235.53,40.19
235.575,40.19
235.62,40.19
235.665,40.19
235.71,40.19
235.755,40.19
235.8,40.19
235.845,40.19
235.89,40.19
235.935,40.19
235.98,40.19
236.025,40.19
236.07,40.19
236.115,40.19
236.16,40.19
236.205,40.19
236.25,40.19
236.295,40.19
236.34,40.19
236.385,40.19
236.43,40.19
236.475,40.19
236.52,40.19
236.565,40.19
236.61,40.19
236.655,40.19
236.7,40.19
236.745,40.19
236.79,40.19
236.835,40.19
236.88,40.19
236.925,40.19
236.97,40.19
234,40.235
234.045,40.235
234.09,40.235
234.135,40.235
234.18,40.235
234.225,40.235
234.27,40.235
234.315,40.235
234.36,40.235
234.405,40.235
234.45,40.235
234.495,40.235
234.54,40.235
234.585,40.235
234.63,40.235
234.675,40.235
234.72,40.235
234.765,40.235
234.81,40.235
234.855,40.235
234.9,40.235
234.945,40.235
234.99,40.235
235.035,40.235
235.08,40.235
235.125,40.235
235.17,40.235
235.215,40.235
235.26,40.235
235.305,40.235
235.35,40.235
235.395,40.235
235.44,40.235
235.485,40.235
235.53,40.235
235.575,40.235
235.62,40.235
235.665,40.235
235.71,40.235
235.755,40.235
235.8,40.235
235.845,40.235
235.89,40.235
235.935,40.235
235.98,40.235
236.025,40.235
236.07,40.235
236.115,40.235
236.16,40.235
236.205,40.235
236.25,40.235
236.295,40.235
236.34,40.235
236.385,40.235
236.43,40.235
236.475,40.235
236.52,40.235
236.565,40.235
236.61,40.235
236.655,40.235
236.7,40.235
236.745,40.235
236.79,40.235
236.835,40.235
236.88,40.235
236.925,40.235
236.97,40.235
234,40.28
234.045,40.28
234.09,40.28
234.135,40.28
234.18,40.28
234.225,40.28
234.27,40.28
234.315,40.28
234.36,40.28
234.405,40.28
234.45,40.28
234.495,40.28
234.54,40.28
234.585,40.28
234.63,40.28
234.675,40.28
234.72,40.28
234.765,40.28
234.81,40.28
234.855,40.28
234.9,40.28
234.945,40.28
234.99,40.28
235.035,40.28
235.08,40.28
235.125,40.28
235.17,40.28
235.215,40.28
235.26,40.28
235.305,40.28
235.35,40.28
235.395,40.28
235.44,40.28
235.485,40.28
235.53,40.28
235.575,40.28
235.62,40.28
235.665,40.28
235.71,40.28
235.755,40.28
235.8,40.28
235.845,40.28
235.89,40.28
235.935,40.28
235.98,40.28
236.025,40.28
236.07,40.28
236.115,40.28
236.16,40.28
236.205,40.28
236.25,40.28
236.295,40.28
236.34,40.28
236.385,40.28
236.43,40.28
236.475,40.28
236.52,40.28
236.565,40.28
236.61,40.28
236.655,40.28
236.7,40.28
236.745,40.28
236.79,40.28
236.835,40.28
236.88,40.28
236.925,40.28
236.97,40.28
234,40.325
234.045,40.325
234.09,40.325
234.135,40.325
234.18,40.325
234.225,40.325
234.27,40.325
234.315,40.325
234.36,40.325
234.405,40.325
234.45,40.325
234.495,40.325
234.54,40.325
234.585,40.325
234.63,40.325
234.675,40.325
234.72,40.325
234.765,40.325
234.81,40.325
234.855,40.325
234.9,40.325
234.945,40.325
234.99,40.325
235.035,40.325
235.08,40.325
235.125,40.325
235.17,40.325
235.215,40.325
235.26,40.325
235.305,40.325
235.35,40.325
235.395,40.325
235.44,40.325
235.485,40.325
235.53,40.325
235.575,40.325
235.62,40.325
235.665,40.325
235.71,40.325
235.755,40.325
235.8,40.325
235.845,40.325
235.89,40.325
235.935,40.325
235.98,40.325
236.025,40.325
236.07,40.325
236.115,40.325
236.16,40.325
236.205,40.325
236.25,40.325
236.295,40.325
236.34,40.325
236.385,40.325
236.43,40.325
236.475,40.325
236.52,40.325
236.565,40.325
236.61,40.325
236.655,40.325
236.7,40.325
236.745,40.325
236.79,40.325
236.835,40.325
236.88,40.325
236.925,40.325
236.97,40.325
234,40.37
234.045,40.37
234.09,40.37
234.135,40.37
234.18,40.37
234.225,40.37
234.27,40.37
234.315,40.37
234.36,40.37
234.405,40.37
234.45,40.37
234.495,40.37
234.54,40.37
234.585,40.37
234.63,40.37
234.675,40.37
234.72,40.37
234.765,40.37
234.81,40.37
234.855,40.37
234.9,40.37
234.945,40.37
234.99,40.37
235.035,40.37
235.08,40.37
235.125,40.37
235.17,40.37
235.215,40.37
235.26,40.37
235.305,40.37
235.35,40.37
235.395,40.37
235.44,40.37
235.485,40.37
235.53,40.37
235.575,40.37
235.62,40.37
235.665,40.37
235.71,40.37
235.755,40.37
235.8,40.37
235.845,40.37
235.89,40.37
235.935,40.37
235.98,40.37
236.025,40.37
236.07,40.37
236.115,40.37
236.16,40.37
236.205,40.37
236.25,40.37
236.295,40.37
236.34,40.37
236.385,40.37
236.43,40.37
236.475,40.37
236.52,40.37
236.565,40.37
236.61,40.37
236.655,40.37
236.7,40.37
236.745,40.37
236.79,40.37
236.835,40.37
236.88,40.37
236.925,40.37
236.97,40.37
234,40.415
234.045,40.415
234.09,40.415
234.135,40.415
234.18,40.415
234.225,40.415
234.27,40.415
234.315,40.415
234.36,40.415
234.405,40.415
234.45,40.415
234.495,40.415
234.54,40.415
234.585,40.415
234.63,40.415
234.675,40.415
234.72,40.415
234.765,40.415
234.81,40.415
234.855,40.415
234.9,40.415
234.945,40.415
234.99,40.415
235.035,40.415
235.08,40.415
235.125,40.415
235.17,40.415
235.215,40.415
235.26,40.415
235.305,40.415
235.35,40.415
235.395,40.415
235.44,40.415
235.485,40.415
235.53,40.415
235.575,40.415
235.62,40.415
235.665,40.415
235.71,40.415
235.755,40.415
235.8,40.415
235.845,40.415
235.89,40.415
235.935,40.415
235.98,40.415
236.025,40.415
236.07,40.415
236.115,40.415
236.16,40.415
236.205,40.415
236.25,40.415
236.295,40.415
236.34,40.415
236.385,40.415
236.43,40.415
236.475,40.415
236.52,40.415
236.565,40.415
236.61,40.415
236.655,40.415
236.7,40.415
236.745,40.415
236.79,40.415
236.835,40.415
236.88,40.415
236.925,40.415
236.97,40.415
234,40.46
234.045,40.46
234.09,40.46
234.135,40.46
234.18,40.46
234.225,40.46
234.27,40.46
234.315,40.46
234.36,40.46
234.405,40.46
234.45,40.46
234.495,40.46
234.54,40.46
234.585,40.46
234.63,40.46
234.675,40.46
234.72,40.46
234.765,40.46
234.81,40.46
234.855,40.46
234.9,40.46
234.945,40.46
234.99,40.46
235.035,40.46
235.08,40.46
235.125,40.46
235.17,40.46
235.215,40.46
235.26,40.46
235.305,40.46
235.35,40.46
235.395,40.46
235.44,40.46
235.485,40.46
235.53,40.46
235.575,40.46
235.62,40.46
235.665,40.46
235.71,40.46
235.755,40.46
235.8,40.46
235.845,40.46
235.89,40.46
235.935,40.46
235.98,40.46
236.025,40.46
236.07,40.46
236.115,40.46
236.16,40.46
236.205,40.46
236.25,40.46
236.295,40.46
236.34,40.46
236.385,40.46
236.43,40.46
236.475,40.46
236.52,40.46
236.565,40.46
236.61,40.46
236.655,40.46
236.7,40.46
236.745,40.46
236.79,40.46
236.835,40.46
236.88,40.46
236.925,40.46
236.97,40.46
234,40.505
234.045,40.505
234.09,40.505
234.135,40.505
234.18,40.505
234.225,40.505
234.27,40.505
234.315,40.505
234.36,40.505
234.405,40.505
234.45,40.505
234.495,40.505
234.54,40.505
234.585,40.505
234.63,40.505
234.675,40.505
234.72,40.505
234.765,40.505
234.81,40.505
234.855,40.505
234.9,40.505
234.945,40.505
234.99,40.505
235.035,40.505
235.08,40.505
235.125,40.505
235.17,40.505
235.215,40.505
235.26,40.505
235.305,40.505
235.35,40.505
235.395,40.505
235.44,40.505
235.485,40.505
235.53,40.505
235.575,40.505
235.62,40.505
235.665,40.505
235.71,40.505
235.755,40.505
235.8,40.505
235.845,40.505
235.89,40.505
235.935,40.505
235.98,40.505
236.025,40.505
236.07,40.505
236.115,40.505
236.16,40.505
236.205,40.505
236.25,40.505
236.295,40.505
236.34,40.505
236.385,40.505
236.43,40.505
236.475,40.505
236.52,40.505
236.565,40.505
236.61,40.505
236.655,40.505
236.7,40.505
236.745,40.505
236.79,40.505
236.835,40.505
236.88,40.505
236.925,40.505
236.97,40.505
234,40.55
234.045,40.55
234.09,40.55
234.135,40.55
234.18,40.55
234.225,40.55
234.27,40.55
234.315,40.55
234.36,40.55
234.405,40.55
234.45,40.55
234.495,40.55
234.54,40.55
234.585,40.55
234.63,40.55
234.675,40.55
234.72,40.55
234.765,40.55
234.81,40.55
234.855,40.55
234.9,40.55
234.945,40.55
234.99,40.55
235.035,40.55
235.08,40.55
235.125,40.55
235.17,40.55
235.215,40.55
235.26,40.55
235.305,40.55
235.35,40.55
235.395,40.55
235.44,40.55
235.485,40.55
235.53,40.55
235.575,40.55
235.62,40.55
235.665,40.55
235.71,40.55
235.755,40.55
235.8,40.55
235.845,40.55
235.89,40.55
235.935,40.55
235.98,40.55
236.025,40.55
236.07,40.55
236.115,40.55
236.16,40.55
236.205,40.55
236.25,40.55
236.295,40.55
236.34,40.55
236.385,40.55
236.43,40.55
236.475,40.55
236.52,40.55
236.565,40.55
236.61,40.55
236.655,40.55
236.7,40.55
236.745,40.55
236.79,40.55
236.835,40.55
236.88,40.55
236.925,40.55
236.97,40.55
234,40.595
234.045,40.595
234.09,40.595
234.135,40.595
234.18,40.595
234.225,40.595
234.27,40.595
234.315,40.595
234.36,40.595
234.405,40.595
234.45,40.595
234.495,40.595
234.54,40.595
234.585,40.595
234.63,40.595
234.675,40.595
234.72,40.595
234.765,40.595
234.81,40.595
234.855,40.595
234.9,40.595
234.945,40.595
234.99,40.595
235.035,40.595
235.08,40.595
235.125,40.595
235.17,40.595
235.215,40.595
235.26,40.595
235.305,40.595
235.35,40.595
235.395,40.595
235.44,40.595
235.485,40.595
235.53,40.595
235.575,40.595
235.62,40.595
235.665,40.595
235.71,40.595
235.755,40.595
235.8,40.595
235.845,40.595
235.89,40.595
235.935,40.595
235.98,40.595
236.025,40.595
236.07,40.595
236.115,40.595
236.16,40.595
236.205,40.595
236.25,40.595
236.295,40.595
236.34,40.595
236.385,40.595
236.43,40.595
236.475,40.595
236.52,40.595
236.565,40.595
236.61,40.595
236.655,40.595
236.7,40.595
236.745,40.595
236.79,40.595
236.835,40.595
236.88,40.595
236.925,40.595
236.97,40.595
234,40.64
234.045,40.64
234.09,40.64
234.135,40.64
234.18,40.64
234.225,40.64
234.27,40.64
234.315,40.64
234.36,40.64
234.405,40.64
234.45,40.64
234.495,40.64
234.54,40.64
234.585,40.64
234.63,40.64
234.675,40.64
234.72,40.64
234.765,40.64
234.81,40.64
234.855,40.64
234.9,40.64
234.945,40.64
234.99,40.64
235.035,40.64
235.08,40.64
235.125,40.64
235.17,40.64
235.215,40.64
235.26,40.64
235.305,40.64
235.35,40.64
235.395,40.64
235.44,40.64
235.485,40.64
235.53,40.64
235.575,40.64
235.62,40.64
235.665,40.64
235.71,40.64
235.755,40.64
235.8,40.64
235.845,40.64
235.89,40.64
235.935,40.64
235.98,40.64
236.025,40.64
236.07,40.64
236.115,40.64
236.16,40.64
236.205,40.64
236.25,40.64
236.295,40.64
236.34,40.64
236.385,40.64
236.43,40.64
236.475,40.64
236.52,40.64
236.565,40.64
236.61,40.64
236.655,40.64
236.7,40.64
236.745,40.64
236.79,40.64
236.835,40.64
236.88,40.64
236.925,40.64
236.97,40.64
234,40.685
234.045,40.685
234.09,40.685
234.135,40.685
234.18,40.685
234.225,40.685
234.27,40.685
234.315,40.685
234.36,40.685
234.405,40.685
234.45,40.685
234.495,40.685
234.54,40.685
234.585,40.685
234.63,40.685
234.675,40.685
234.72,40.685
234.765,40.685
234.81,40.685
234.855,40.685
234.9,40.685
234.945,40.685
234.99,40.685
235.035,40.685
235.08,40.685
235.125,40.685
235.17,40.685
235.215,40.685
235.26,40.685
235.305,40.685
235.35,40.685
235.395,40.685
235.44,40.685
235.485,40.685
235.53,40.685
235.575,40.685
235.62,40.685
235.665,40.685
235.71,40.685
235.755,40.685
235.8,40.685
235.845,40.685
235.89,40.685
235.935,40.685
235.98,40.685
236.025,40.685
236.07,40.685
236.115,40.685
236.16,40.685
236.205,40.685
236.25,40.685
236.295,40.685
236.34,40.685
236.385,40.685
236.43,40.685
236.475,40.685
236.52,40.685
236.565,40.685
236.61,40.685
236.655,40.685
236.7,40.685
236.745,40.685
236.79,40.685
236.835,40.685
236.88,40.685
236.925,40.685
236.97,40.685
234,40.73
234.045,40.73
234.09,40.73
234.135,40.73
234.18,40.73
234.225,40.73
234.27,40.73
234.315,40.73
234.36,40.73
234.405,40.73
234.45,40.73
234.495,40.73
234.54,40.73
234.585,40.73
234.63,40.73
234.675,40.73
234.72,40.73
234.765,40.73
234.81,40.73
234.855,40.73
234.9,40.73
234.945,40.73
234.99,40.73
235.035,40.73
235.08,40.73
235.125,40.73
235.17,40.73
235.215,40.73
235.26,40.73
235.305,40.73
235.35,40.73
235.395,40.73
235.44,40.73
235.485,40.73
235.53,40.73
235.575,40.73
235.62,40.73
235.665,40.73
235.71,40.73
235.755,40.73
235.8,40.73
235.845,40.73
235.89,40.73
235.935,40.73
235.98,40.73
236.025,40.73
236.07,40.73
236.115,40.73
236.16,40.73
236.205,40.73
236.25,40.73
236.295,40.73
236.34,40.73
236.385,40.73
236.43,40.73
236.475,40.73
236.52,40.73
236.565,40.73
236.61,40.73
236.655,40.73
236.7,40.73
236.745,40.73
236.79,40.73
236.835,40.73
236.88,40.73
236.925,40.73
236.97,40.73
234,40.775
234.045,40.775
234.09,40.775
234.135,40.775
234.18,40.775
234.225,40.775
234.27,40.775
234.315,40.775
234.36,40.775
234.405,40.775
234.45,40.775
234.495,40.775
234.54,40.775
234.585,40.775
234.63,40.775
234.675,40.775
234.72,40.775
234.765,40.775
234.81,40.775
234.855,40.775
234.9,40.775
234.945,40.775
234.99,40.775
235.035,40.775
235.08,40.775
235.125,40.775
235.17,40.775
235.215,40.775
235.26,40.775
235.305,40.775
235.35,40.775
235.395,40.775
235.44,40.775
235.485,40.775
235.53,40.775
235.575,40.775
235.62,40.775
235.665,40.775
235.71,40.775
235.755,40.775
235.8,40.775
235.845,40.775
235.89,40.775
235.935,40.775
235.98,40.775
236.025,40.775
236.07,40.775
236.115,40.775
236.16,40.775
236.205,40.775
236.25,40.775
236.295,40.775
236.34,40.775
236.385,40.775
236.43,40.775
236.475,40.775
236.52,40.775
236.565,40.775
236.61,40.775
236.655,40.775
236.7,40.775
236.745,40.775
236.79,40.775
236.835,40.775
236.88,40.775
236.925,40.775
236.97,40.775
234,40.82
234.045,40.82
234.09,40.82
234.135,40.82
234.18,40.82
234.225,40.82
234.27,40.82
234.315,40.82
234.36,40.82
234.405,40.82
234.45,40.82
234.495,40.82
234.54,40.82
234.585,40.82
234.63,40.82
234.675,40.82
234.72,40.82
234.765,40.82
234.81,40.82
234.855,40.82
234.9,40.82
234.945,40.82
234.99,40.82
235.035,40.82
235.08,40.82
235.125,40.82
235.17,40.82
235.215,40.82
235.26,40.82
235.305,40.82
235.35,40.82
235.395,40.82
235.44,40.82
235.485,40.82
235.53,40.82
235.575,40.82
235.62,40.82
235.665,40.82
235.71,40.82
235.755,40.82
235.8,40.82
235.845,40.82
235.89,40.82
235.935,40.82
235.98,40.82
236.025,40.82
236.07,40.82
236.115,40.82
236.16,40.82
236.205,40.82
236.25,40.82
236.295,40.82
236.34,40.82
236.385,40.82
236.43,40.82
236.475,40.82
236.52,40.82
236.565,40.82
236.61,40.82
236.655,40.82
236.7,40.82
236.745,40.82
236.79,40.82
236.835,40.82
236.88,40.82
236.925,40.82
236.97,40.82
234,40.865
234.045,40.865
234.09,40.865
234.135,40.865
234.18,40.865
234.225,40.865
234.27,40.865
234.315,40.865
234.36,40.865
234.405,40.865
234.45,40.865
234.495,40.865
234.54,40.865
234.585,40.865
234.63,40.865
234.675,40.865
234.72,40.865
234.765,40.865
234.81,40.865
234.855,40.865
234.9,40.865
234.945,40.865
234.99,40.865
235.035,40.865
235.08,40.865
235.125,40.865
235.17,40.865
235.215,40.865
235.26,40.865
235.305,40.865
235.35,40.865
235.395,40.865
235.44,40.865
235.485,40.865
235.53,40.865
235.575,40.865
235.62,40.865
235.665,40.865
235.71,40.865
235.755,40.865
235.8,40.865
235.845,40.865
235.89,40.865
235.935,40.865
235.98,40.865
236.025,40.865
236.07,40.865
236.115,40.865
236.16,40.865
236.205,40.865
236.25,40.865
236.295,40.865
236.34,40.865
236.385,40.865
236.43,40.865
236.475,40.865
236.52,40.865
236.565,40.865
236.61,40.865
236.655,40.865
236.7,40.865
236.745,40.865
236.79,40.865
236.835,40.865
236.88,40.865
236.925,40.865
236.97,40.865
234,40.91
234.045,40.91
234.09,40.91
234.135,40.91
234.18,40.91
234.225,40.91
234.27,40.91
234.315,40.91
234.36,40.91
234.405,40.91
234.45,40.91
234.495,40.91
234.54,40.91
234.585,40.91
234.63,40.91
234.675,40.91
234.72,40.91
234.765,40.91
234.81,40.91
234.855,40.91
234.9,40.91
234.945,40.91
234.99,40.91
235.035,40.91
235.08,40.91
235.125,40.91
235.17,40.91
235.215,40.91
235.26,40.91
235.305,40.91
235.35,40.91
235.395,40.91
235.44,40.91
235.485,40.91
235.53,40.91
235.575,40.91
235.62,40.91
235.665,40.91
235.71,40.91
235.755,40.91
235.8,40.91
235.845,40.91
235.89,40.91
235.935,40.91
235.98,40.91
236.025,40.91
236.07,40.91
236.115,40.91
236.16,40.91
236.205,40.91
236.25,40.91
236.295,40.91
236.34,40.91
236.385,40.91
236.43,40.91
236.475,40.91
236.52,40.91
236.565,40.91
236.61,40.91
236.655,40.91
236.7,40.91
236.745,40.91
236.79,40.91
236.835,40.91
236.88,40.91
236.925,40.91
236.97,40.91
234,40.955
234.045,40.955
234.09,40.955
234.135,40.955
234.18,40.955
234.225,40.955
234.27,40.955
234.315,40.955
234.36,40.955
234.405,40.955
234.45,40.955
234.495,40.955
234.54,40.955
234.585,40.955
234.63,40.955
234.675,40.955
234.72,40.955
234.765,40.955
234.81,40.955
234.855,40.955
234.9,40.955
234.945,40.955
234.99,40.955
235.035,40.955
235.08,40.955
235.125,40.955
235.17,40.955
235.215,40.955
235.26,40.955
235.305,40.955
235.35,40.955
235.395,40.955
235.44,40.955
235.485,40.955
235.53,40.955
235.575,40.955
235.62,40.955
235.665,40.955
235.71,40.955
235.755,40.955
235.8,40.955
235.845,40.955
235.89,40.955
235.935,40.955
235.98,40.955
236.025,40.955
236.07,40.955
236.115,40.955
236.16,40.955
236.205,40.955
236.25,40.955
236.295,40.955
236.34,40.955
236.385,40.955
236.43,40.955
236.475,40.955
236.52,40.955
236.565,40.955
236.61,40.955
236.655,40.955
236.7,40.955
236.745,40.955
236.79,40.955
236.835,40.955
236.88,40.955
236.925,40.955
236.97,40.955
234,41
234.045,41
234.09,41
234.135,41
234.18,41
234.225,41
234.27,41
234.315,41
234.36,41
234.405,41
234.45,41
234.495,41
234.54,41
234.585,41
234.63,41
234.675,41
234.72,41
234.765,41
234.81,41
234.855,41
234.9,41
234.945,41
234.99,41
235.035,41
235.08,41
235.125,41
235.17,41
235.215,41
235.26,41
235.305,41
235.35,41
235.395,41
235.44,41
235.485,41
235.53,41
235.575,41
235.62,41
235.665,41
235.71,41
235.755,41
235.8,41
235.845,41
235.89,41
235.935,41
235.98,41
236.025,41
236.07,41
236.115,41
236.16,41
236.205,41
236.25,41
236.295,41
236.34,41
236.385,41
236.43,41
236.475,41
236.52,41
236.565,41
236.61,41
236.655,41
236.7,41
236.745,41
236.79,41
236.835,41
236.88,41
236.925,41
236.97,41
234,41.045
234.045,41.045
234.09,41.045
234.135,41.045
234.18,41.045
234.225,41.045
234.27,41.045
234.315,41.045
234.36,41.045
234.405,41.045
234.45,41.045
234.495,41.045
234.54,41.045
234.585,41.045
234.63,41.045
234.675,41.045
234.72,41.045
234.765,41.045
234.81,41.045
234.855,41.045
234.9,41.045
234.945,41.045
234.99,41.045
235.035,41.045
235.08,41.045
235.125,41.045
235.17,41.045
235.215,41.045
235.26,41.045
235.305,41.045
235.35,41.045
235.395,41.045
235.44,41.045
235.485,41.045
235.53,41.045
235.575,41.045
235.62,41.045
235.665,41.045
235.71,41.045
235.755,41.045
235.8,41.045
235.845,41.045
235.89,41.045
235.935,41.045
235.98,41.045
236.025,41.045
236.07,41.045
236.115,41.045
236.16,41.045
236.205,41.045
236.25,41.045
236.295,41.045
236.34,41.045
236.385,41.045
236.43,41.045
236.475,41.045
236.52,41.045
236.565,41.045
236.61,41.045
236.655,41.045
236.7,41.045
236.745,41.045
236.79,41.045
236.835,41.045
236.88,41.045
236.925,41.045
236.97,41.045
234,41.09
234.045,41.09
234.09,41.09
234.135,41.09
234.18,41.09
234.225,41.09
234.27,41.09
234.315,41.09
234.36,41.09
234.405,41.09
234.45,41.09
234.495,41.09
234.54,41.09
234.585,41.09
234.63,41.09
234.675,41.09
234.72,41.09
234.765,41.09
234.81,41.09
234.855,41.09
234.9,41.09
234.945,41.09
234.99,41.09
235.035,41.09
235.08,41.09
235.125,41.09
235.17,41.09
235.215,41.09
235.26,41.09
235.305,41.09
235.35,41.09
235.395,41.09
235.44,41.09
235.485,41.09
235.53,41.09
235.575,41.09
235.62,41.09
235.665,41.09
235.71,41.09
235.755,41.09
235.8,41.09
235.845,41.09
235.89,41.09
235.935,41.09
235.98,41.09
236.025,41.09
236.07,41.09
236.115,41.09
236.16,41.09
236.205,41.09
236.25,41.09
236.295,41.09
236.34,41.09
236.385,41.09
236.43,41.09
236.475,41.09
236.52,41.09
236.565,41.09
236.61,41.09
236.655,41.09
236.7,41.09
236.745,41.09
236.79,41.09
236.835,41.09
236.88,41.09
236.925,41.09
236.97,41.09
234,41.135
234.045,41.135
234.09,41.135
234.135,41.135
234.18,41.135
234.225,41.135
234.27,41.135
234.315,41.135
234.36,41.135
234.405,41.135
234.45,41.135
234.495,41.135
234.54,41.135
234.585,41.135
234.63,41.135
234.675,41.135
234.72,41.135
234.765,41.135
234.81,41.135
234.855,41.135
234.9,41.135
234.945,41.135
234.99,41.135
235.035,41.135
235.08,41.135
235.125,41.135
235.17,41.135
235.215,41.135
235.26,41.135
235.305,41.135
235.35,41.135
235.395,41.135
235.44,41.135
235.485,41.135
235.53,41.135
235.575,41.135
235.62,41.135
235.665,41.135
235.71,41.135
235.755,41.135
235.8,41.135
235.845,41.135
235.89,41.135
235.935,41.135
235.98,41.135
236.025,41.135
236.07,41.135
236.115,41.135
236.16,41.135
236.205,41.135
236.25,41.135
236.295,41.135
236.34,41.135
236.385,41.135
236.43,41.135
236.475,41.135
236.52,41.135
236.565,41.135
236.61,41.135
236.655,41.135
236.7,41.135
236.745,41.135
236.79,41.135
236.835,41.135
236.88,41.135
236.925,41.135
236.97,41.135
234,41.18
234.045,41.18
234.09,41.18
234.135,41.18
234.18,41.18
234.225,41.18
234.27,41.18
234.315,41.18
234.36,41.18
234.405,41.18
234.45,41.18
234.495,41.18
234.54,41.18
234.585,41.18
234.63,41.18
234.675,41.18
234.72,41.18
234.765,41.18
234.81,41.18
234.855,41.18
234.9,41.18
234.945,41.18
234.99,41.18
235.035,41.18
235.08,41.18
235.125,41.18
235.17,41.18
235.215,41.18
235.26,41.18
235.305,41.18
235.35,41.18
235.395,41.18
235.44,41.18
235.485,41.18
235.53,41.18
235.575,41.18
235.62,41.18
235.665,41.18
235.71,41.18
235.755,41.18
235.8,41.18
235.845,41.18
235.89,41.18
235.935,41.18
235.98,41.18
236.025,41.18
236.07,41.18
236.115,41.18
236.16,41.18
236.205,41.18
236.25,41.18
236.295,41.18
236.34,41.18
236.385,41.18
236.43,41.18
236.475,41.18
236.52,41.18
236.565,41.18
236.61,41.18
236.655,41.18
236.7,41.18
236.745,41.18
236.79,41.18
236.835,41.18
236.88,41.18
236.925,41.18
236.97,41.18
234,41.225
234.045,41.225
234.09,41.225
234.135,41.225
234.18,41.225
234.225,41.225
234.27,41.225
234.315,41.225
234.36,41.225
234.405,41.225
234.45,41.225
234.495,41.225
234.54,41.225
234.585,41.225
234.63,41.225
234.675,41.225
234.72,41.225
234.765,41.225
234.81,41.225
234.855,41.225
234.9,41.225
234.945,41.225
234.99,41.225
235.035,41.225
235.08,41.225
235.125,41.225
235.17,41.225
235.215,41.225
235.26,41.225
235.305,41.225
235.35,41.225
235.395,41.225
235.44,41.225
235.485,41.225
235.53,41.225
235.575,41.225
235.62,41.225
235.665,41.225
235.71,41.225
235.755,41.225
235.8,41.225
235.845,41.225
235.89,41.225
235.935,41.225
235.98,41.225
236.025,41.225
236.07,41.225
236.115,41.225
236.16,41.225
236.205,41.225
236.25,41.225
236.295,41.225
236.34,41.225
236.385,41.225
236.43,41.225
236.475,41.225
236.52,41.225
236.565,41.225
236.61,41.225
236.655,41.225
236.7,41.225
236.745,41.225
236.79,41.225
236.835,41.225
236.88,41.225
236.925,41.225
236.97,41.225
234,41.27
234.045,41.27
234.09,41.27
234.135,41.27
234.18,41.27
234.225,41.27
234.27,41.27
234.315,41.27
234.36,41.27
234.405,41.27
234.45,41.27
234.495,41.27
234.54,41.27
234.585,41.27
234.63,41.27
234.675,41.27
234.72,41.27
234.765,41.27
234.81,41.27
234.855,41.27
234.9,41.27
234.945,41.27
234.99,41.27
235.035,41.27
235.08,41.27
235.125,41.27
235.17,41.27
235.215,41.27
235.26,41.27
235.305,41.27
235.35,41.27
235.395,41.27
235.44,41.27
235.485,41.27
235.53,41.27
235.575,41.27
235.62,41.27
235.665,41.27
235.71,41.27
235.755,41.27
235.8,41.27
235.845,41.27
235.89,41.27
235.935,41.27
235.98,41.27
236.025,41.27
236.07,41.27
236.115,41.27
236.16,41.27
236.205,41.27
236.25,41.27
236.295,41.27
236.34,41.27
236.385,41.27
236.43,41.27
236.475,41.27
236.52,41.27
236.565,41.27
236.61,41.27
236.655,41.27
236.7,41.27
236.745,41.27
236.79,41.27
236.835,41.27
236.88,41.27
236.925,41.27
236.97,41.27
234,41.315
234.045,41.315
234.09,41.315
234.135,41.315
234.18,41.315
234.225,41.315
234.27,41.315
234.315,41.315
234.36,41.315
234.405,41.315
234.45,41.315
234.495,41.315
234.54,41.315
234.585,41.315
234.63,41.315
234.675,41.315
234.72,41.315
234.765,41.315
234.81,41.315
234.855,41.315
234.9,41.315
234.945,41.315
234.99,41.315
235.035,41.315
235.08,41.315
235.125,41.315
235.17,41.315
235.215,41.315
235.26,41.315
235.305,41.315
235.35,41.315
235.395,41.315
235.44,41.315
235.485,41.315
235.53,41.315
235.575,41.315
235.62,41.315
235.665,41.315
235.71,41.315
235.755,41.315
235.8,41.315
235.845,41.315
235.89,41.315
235.935,41.315
235.98,41.315
236.025,41.315
236.07,41.315
236.115,41.315
236.16,41.315
236.205,41.315
236.25,41.315
236.295,41.315
236.34,41.315
236.385,41.315
236.43,41.315
236.475,41.315
236.52,41.315
236.565,41.315
236.61,41.315
236.655,41.315
236.7,41.315
236.745,41.315
236.79,41.315
236.835,41.315
236.88,41.315
236.925,41.315
236.97,41.315
234,41.36
234.045,41.36
234.09,41.36
234.135,41.36
234.18,41.36
234.225,41.36
234.27,41.36
234.315,41.36
234.36,41.36
234.405,41.36
234.45,41.36
234.495,41.36
234.54,41.36
234.585,41.36
234.63,41.36
234.675,41.36
234.72,41.36
234.765,41.36
234.81,41.36
234.855,41.36
234.9,41.36
234.945,41.36
234.99,41.36
235.035,41.36
235.08,41.36
235.125,41.36
235.17,41.36
235.215,41.36
235.26,41.36
235.305,41.36
235.35,41.36
235.395,41.36
235.44,41.36
235.485,41.36
235.53,41.36
235.575,41.36
235.62,41.36
235.665,41.36
235.71,41.36
235.755,41.36
235.8,41.36
235.845,41.36
235.89,41.36
235.935,41.36
235.98,41.36
236.025,41.36
236.07,41.36
236.115,41.36
236.16,41.36
236.205,41.36
236.25,41.36
236.295,41.36
236.34,41.36
236.385,41.36
